상품ID,상품명,노출수,클릭수,클릭율,CPC적용수수료,CPC클릭당수수료
20250829_KTM_HIN_DML_0021,11월 여행 중국 날씨 가격 힐링 하이난 패키지 해변 야경 가족 커플,5,0,0.0,0,0.0
20250829_KTM__GERMAN_MKL_0029,독일 비행시간 패키지 서유럽 직항 프랑크푸르트 항공권,3,0,0.0,0,0.0
20250829_CS_TR_MKL_0008,블루제이스 토론토 나이아가라 몬트리올 퀘벡 캐나다동부 여행,1,0,0.0,0,0.0
20250901_LSR_MANIL_ICM__0017,인천출발 일정 날씨 직항 여행 포트산티아고 패키지,1,0,0.0,0,0.0
20250829_KTM_GUILIN_DML_0031,12월 여행 커플 항공권 무비자 날씨 5성급호텔 직항 특식 힐링 발마사지,1,0,0.0,0,0.0
20250902_LSR_HACO_MKLKSH_0014,하코네 날씨 가족 패키지 준비물 일본 항공권 온천 료칸,1,0,0.0,0,0.0
20250829_LDW_LTL_SNK_0013,로토루아 뉴질랜드 남북섬 패키지 보라보라섬 여행 09월,3,1,33.33333333333333,53,53.0
20250829_LDW_SYDNEY_GBM_0005,부산출발 호주 패키지 부산출발 투어 여행,2,0,0.0,0,0.0
20250829_LDW_LTL_ICH_0014,인천출발 뉴질랜드 여행 로토루아 남북섬 패키지,1,0,0.0,0,0.0
20250829_LSR_CHIAM_DMTFPC_0028,12월 항공권 치앙마이 해외여행 직항 태국 3박5일,1,0,0.0,0,0.0
20250829_CS_QB_SNK_0006,미국여행 캐나다패키지 나이아가라 퀘벡 포함 미동부 특급호텔 인천출발,1,0,0.0,0,0.0
20250829_LDW_BRISBANE_DMK_0015,12월 브리즈번 5박7일 패키지 호주 단체관광 가족여행 여행,1,0,0.0,0,0.0
20250901_LSR_BORAC_MMK_0019,보라카이 직항 날씨 해외 리조트 패키지 동남아 항공권,1,0,0.0,0,0.0
20250829_KTM_AFRICA_DML_0009,11월 여행 아프리카핵심4국 항공권 탄자니아 패키지 겨울철 크루즈 남아공,1,0,0.0,0,0.0
20250901_LSR_CLOC_MMK_0020,클락 직항 동남아 해외 패키지 일정 필리핀 날씨 항공권,1,0,0.0,0,0.0
20250902_LSR_KOBE_MKLKLO_0018,일본고베 나라 리조트 커플여행 해외 오사카 항공권 교토 에어텔 여행,2,0,0.0,0,0.0
20250901_LSR_BORAC_NMKTF_0019,11월 일정 여행 항공권 패키지 날씨 직항 해외 동남아,1,0,0.0,0,0.0
20250901_LSR_MANIL_MMK_0028,마닐라 리조트 해외 항공권 직항 여행 패키지 날씨,1,0,0.0,0,0.0
20250829_KTM_MONGO_DML_0069,12월 여행 관광 패키지 커플 직항 항공권 승마 날씨 초원 가족 힐링,1,0,0.0,0,0.0
20250901_LSR_BORAC_ICMR_0021,인천출발 보트 보라카이 호핑 필리핀 여행 패키지,1,0,0.0,0,0.0
20250829_LSR_CHIAM_NMTFPC_0026,11월 3박5일 해외여행 직항 태국 항공권 일정 패키지,1,0,0.0,0,0.0
20250902_LSR_HACO_MKLKSH_0021,하코네 가족 패키지 감성숙소 료칸 직항 일정 자유,1,0,0.0,0,0.0
20250901_LSR_CLOC_MKRUT_0005,필리핀 사파리 동남아 패키지 다이너소어스아일랜드 일정,1,0,0.0,0,0.0
20250829_KTM__GERMAN_MKL_0034,독일 관광 포츠담 패키지 여행 가격 비행시간 프랑스,1,0,0.0,0,0.0
20250901_LSR_MANIL_MMK_0021,마닐라 리조트 직항 패키지 해외 항공권 여행 날씨,1,0,0.0,0,0.0
20250829_KTM__GONM_DMK_0022,11월 패키지 여행 관광 곤명 여강 가격 날씨 항공권,1,0,0.0,0,0.0
20250901_LSR_BORAC_MKLKSH_0014,보라카이 가족 쇼핑 에메랄드바다 항공권 관광지 리조트,1,0,0.0,0,0.0
20250829_LDW_BRISBANE_DMK_0055,2월 브리즈번 패키지 가족여행 단체관광 여행 호주 5박7일,1,0,0.0,0,0.0
20250829_LSR_CHIAM_MKLP_0013,치앙마이 트레킹 쇼핑 사파리 관광지 여행 날씨 직항 야시장 가족 리조트,1,0,0.0,0,0.0
20250829_CS_WT_CMK_0016,노옵션 항공권 아시아나항공 직항 노쇼핑 패키지 워싱턴 미동부 노팁,1,0,0.0,0,0.0
20250901_LSR_BORAC_NMKTF_0026,11월 직항 보라카이 필리핀 해외 날씨 동남아 패키지,1,0,0.0,0,0.0
20250829_KTM_GERMAN_ML_0024,독일 숙소 가을 일주 맥주 힐링 가볼만한곳 슈바인학세 직항 유람선,1,0,0.0,0,0.0
20250829_CS_BF_SNK_0020,캐나다 밴프 로키산맥 캘거리직항 여행 일정 인천출발 국적기,1,0,0.0,0,0.0
20250829_CS_QB_CMK_0006,퀘벡 가족여행 미국 캐나다 패키지 국적기 항공권 인천출발 대한항공 아시아나,1,0,0.0,0,0.0
20250902_LSR_KOBE_MKLKLO_0004,일본고베 교토 리조트 나라 여행 에어텔 날씨 패키지 직항 간사이공항 해외,1,0,0.0,0,0.0
20250829_KTM__GERMAN_DMKL_0021,12월 베를린 프랑크푸르트 독일 7박9일 라인강,1,0,0.0,0,0.0
20250901_LSR_MANIL_MKLKSH_0024,마닐라 항공권 필리핀 폭포 리조트 관광지 여행 마사지,1,0,0.0,0,0.0
20250829_LDW_LTL_GPT_0018,뉴질랜드 로토루아 자연경관 관광 패키지여행,1,0,0.0,0,0.0
20250829_CS_WT_DMK_0014,9월 미국 직항 2026년 아시아나항공 노쇼핑 노팁 하반기 여행 패키지,1,0,0.0,0,0.0
20250901_LSR_BORAC_MKLKSH_0011,보라카이 일정 스쿠버다이빙 보트 패키지 날씨 여행 쇼핑,1,0,0.0,0,0.0
20250902_LSR_HACO_MKLKLO_0028,하코네 자유 직항 패키지 가족 후지산 날씨 일본 준비물 해외 온천 일정,1,0,0.0,0,0.0
20250829_KTM_MONGO_DML_0078,12월 날씨 여행 가격 직항 힐링 별 승마 가족 2박 4일 패키지 테렐지,1,0,0.0,0,0.0
20250901_LSR_MANIL_MKLKLO__0022,마닐라 폭포 가족 추천 쇼핑 해외 리조트 필리핀 동남아 항공권 전망대,1,0,0.0,0,0.0
20250829_KTM__GERMAN_CMK_0014,독일 관광 가격 항공권 여행 비행시간 서유럽 패키지,1,0,0.0,0,0.0
20250829_LDW_LTL_SNK_0006,로토루아 보라보라섬 뉴질랜드 패키지 남북섬 여행 09월,1,0,0.0,0,0.0
20250829_CS_TR_DMK_0005,토론토 10월 7박10일 캐나다 나이아가라 여행 패키지 국적기,1,0,0.0,0,0.0
20250829_KTM__GERMAN_MKL_0002,독일 패키지 직항 베를린 서유럽 비행시간 프랑스 가격,2,0,0.0,0,0.0
20250901_LSR_BORAC_MKLKSH_0028,보라카이 날씨 케이블카 해외 필리핀 에메랄드바다 항공권,1,0,0.0,0,0.0
20250902_LSR_KOBE_MMK_0021,일본고베 패키지 항공권 해외 여행 직항 날씨 오사카,1,0,0.0,0,0.0
20250829_KTM_GONM_ML_0005,곤명 날씨 힐링 자연 여강 여행 가격 4박6일 관광 단풍 패키지 중국 산,1,0,0.0,0,0.0
20250829_KTM__GERMAN_DMKL_0003,12월 관광 7박9일 프랑크푸르트 비행시간 직항,1,0,0.0,0,0.0
20250829_LDW_LTL_SNK_0002,로토루아 남북섬 09월 보라보라섬 뉴질랜드 패키지 여행,1,0,0.0,0,0.0
20250829_LSR_CHIAM_TRIPMK_0017,해외여행 태국 항공권 날씨 리조트 관광지 치앙마이 일정,1,0,0.0,0,0.0
20250829_LDW_BRISBANE_GPT_0008,브리즈번 골드코스트 & 선샤인코스트 연계 패키지,1,0,0.0,0,0.0
20250829_CS_BF_SNK_0011,캐나다여행 캘거리직항 밴프 로키산맥 일정 여행 패키지 인천출발,4,0,0.0,0,0.0
20250902_LSR_KOBE_OMKRT_0019,10월 우메다스카이빌딩 고베 여행 패키지 일본 오사카,1,0,0.0,0,0.0
20250829_CS_CG_GPT_0003,캘거리 밴프 로키산맥 국적기 직항 인천출발 여행,1,0,0.0,0,0.0
20250902_LSR_KOBE_DMKRT_0016,12월 해외 우메다스카이빌딩 고베 직항 오사카,1,0,0.0,0,0.0
20250902_LSR_TOKY_NMKRT_0012,11월 해외 디즈니랜드 패키지 리조트 도쿄 날씨 일정,1,0,0.0,0,0.0
20250829_KTM_MONGO_DML_0085,12월 게르 커플 가족 패키지 몽골 승마 가격 2박 4일 울란바토르 여행,2,0,0.0,0,0.0
20250829_LDW_LTL_SNM_0018,보라보라섬 패키지 뉴질랜드 로토루아 여행,2,0,0.0,0,0.0
20250901_LSR_CLOC_MMK_0001,클락 여행 일정 필리핀 동남아 날씨 리조트 항공권,1,0,0.0,0,0.0
20250829_KTM_HIN_NCK_0029,패키지 샤먼 장가계 하이난 백두산 상하이 몽골 베이징 충칭,2,0,0.0,0,0.0
20250901_LSR_CLOC_NMKTF_0014,11월 동남아 패키지 날씨 필리핀 리조트 항공권 직항,1,0,0.0,0,0.0
20250901_LSR_BORAC_DMKTF_0012,12월 리조트 동남아 항공권 필리핀 여행 패키지 날씨,1,0,0.0,0,0.0
20250901_LSR_MANIL_MKR__0028,마닐라 리조트 직항 패키지 여행 일정 항공권,1,0,0.0,0,0.0
20250829_CS_TR_MKL_0003,토론토 나이아가라 옐로나이프 밴프 몬트리올 캐나다동부 여행 패키지,1,1,100.0,53,53.0
20250829_CS_QB_DMK_0018,미국 캐나다 패키지 여행 8일 일정 나이아가라 퀘벡 몬트리올 포함,1,0,0.0,0,0.0
20250829_LDW_BRISBANE_DMK_0007,12월 호주 5박7일 패키지 브리즈번 가족여행 단체관광 여행,1,0,0.0,0,0.0
20250829_LDW_SYDNEY_GBM_0003,부산출발 호주 여행 투어 가족 6박7일 시드니,1,0,0.0,0,0.0
20250829_LDW_BRISBANE_DMK_0016,12월 호주 가족여행 브리즈번 5박7일 단체관광 여행 패키지,1,0,0.0,0,0.0
20250829_KTM__MONGO_CMK_0032,몽골 테렐지 여행 관광 울란바토르 패키지 무비자,1,0,0.0,0,0.0
20250829_KTM_HIN_NCK_0040,패키지 몽골 하이난 구채구 상하이 샤먼 베이징 충칭 장가계,2,0,0.0,0,0.0
20250829_KTM__NORTHEUROPE_DMK_0025,11월 두바이왕궁 카이로 코펜하겐 스톡홀름 10박12일,1,0,0.0,0,0.0
20250902_LSR_KOBE_MRR_0023,일본 날씨 우메다스카이빌딩 해외 유니버셜스튜디오 오사카,1,0,0.0,0,0.0
20250829_KTM_MONGO_DML_0100,12월 항공권 테렐지 가격 여행 직항 힐링 가족 몽골 무비자 커플 패키지,4,0,0.0,0,0.0
20250902_LSR_KOBE_RAN_0027,일본여행 리조트 오사카 도톤보리 날씨 유니버셜스튜디오,3,0,0.0,0,0.0
20250901_LSR_MANIL_ICM__0003,인천출발 대성당 패키지 마닐라 직항 리조트 항공권,1,0,0.0,0,0.0
20250829_KTM_HIN_DML_0001,11월 중국 가격 날씨 패키지 가족 관광 야경 커플 여행 5성급호텔,2,0,0.0,0,0.0
20250829_LSR_CHIAM_DMTFPC_0019,12월 치앙마이 일정 패키지 태국 리조트 해외여행 날씨,2,0,0.0,0,0.0
20250901_LSR_MANIL_DMKTF__0026,12월 리조트 동남아 패키지 일정 여행 직항 해외,1,0,0.0,0,0.0
20250829_KTM_MONGO_DML_0108,12월 몽골 패키지 게르 무비자 승마 직항 관광 울란바토르 별 2박 4일,1,0,0.0,0,0.0
20250829_KTM__AFRICA_MKL_0018,여행 케냐 아프리카핵심4국 사파리 패키지 관광,2,0,0.0,0,0.0
20250829_LDW_BRISBANE_DMK_0006,12월 호주 가족여행 단체관광 브리즈번 5박7일 패키지 여행,1,0,0.0,0,0.0
20250901_LSR_BORAC_MKLKLO_0028,보라카이 호핑 관광지 여행 에메랄드바다 일정 해외 보트 직항 쇼핑,1,0,0.0,0,0.0
20250829_KTM_GONM_DML_0057,12월 힐링 단풍 트레킹 여행 산 관광 자연 중국 패키지 날씨 가격,1,0,0.0,0,0.0
20250829_CS_QB_DMK_0020,미국 캐나다 패키지 여행 10일 일정 인천출발 나이아가라 퀘벡 포함,1,0,0.0,0,0.0
20250901_LSR_CLOC_MKLKLO_0004,클락 열대과일 일정 전망대 날씨 호핑 동남아 필리핀 직항 해외 호핑투어,1,0,0.0,0,0.0
20250829_KTM__GUILIN_CMK_0010,계림 관광 중국 양삭 직항 패키지 가격 항공권 날씨,1,0,0.0,0,0.0
20250902_LSR_TOKY_OMKRT_0006,10월 항공권 해외 패키지 도쿄 도쿄타워 여행 직항 디즈니랜드 리조트,1,0,0.0,0,0.0
20250902_LSR_KOBE_MRR_0029,일본 직항 오사카 항공권 유니버셜스튜디오 리조트 해외,2,0,0.0,0,0.0
20250829_KTM_HIN_NCK_0027,패키지 몽골 충칭 상하이 백두산 장가계 베이징 샤먼 하이난,1,0,0.0,0,0.0
20250829_KTM__GONM_MKL_0006,곤명 옥룡설산 날씨 여행 석림 중국 패키지 관광 가격,1,0,0.0,0,0.0
20250901_LSR_MANIL_MKR__0009,마닐라 리조트 날씨 필리핀 항공권 직항 패키지 일정,1,0,0.0,0,0.0
20250902_LSR_TOKY_MKLKLO_0013,도쿄 에어텔 날씨 자유 여행 일정 직항 감성숙소 항공권 일본 해외 료칸,1,0,0.0,0,0.0
20250902_LSR_KOBE_MKLKSH_0030,일본고베 에어텔 리조트 간사이공항 교토 커플여행 여행,1,0,0.0,0,0.0
20250902_LSR_KOBE_MRR_0030,일본 해외 오사카 우메다스카이빌딩 날씨 패키지 여행,1,0,0.0,0,0.0
20250829_KTM_AFRICA_DML_0021,11월 여행 관광 케냐 패키지 특식 추석연휴 숙소 가볼만한곳,1,0,0.0,0,0.0
20250901_LSR_MANIL_OMKTF__0030,10월 항공권 필리핀 동남아 여행 해외 직항 일정,1,0,0.0,0,0.0
20250829_LSR_CHIAM_DMTFPC_0027,12월 항공권 날씨 직항 3박5일 일정 패키지 치앙마이,1,0,0.0,0,0.0
20250829_CS_TR_MKL_0001,나이아가라 토론토 몬트리올 퀘벡 블루제이스 캐나다동부 여행 패키지 국적기,1,0,0.0,0,0.0
20250829_KTM__GERMAN_DMKL_0014,12월 직항 7박9일 가격 독일 프랑크푸르트 항공권,1,0,0.0,0,0.0
20250901_LSR_BORAC_MKLKLO_0003,보라카이 스쿠버다이빙 항공권 에메랄드바다 패키지 날씨 직항 동남아 여행,1,0,0.0,0,0.0
20250829_LDW_BRISBANE_SNK_0012,브리즈번 패키지 5박7일 아시아나 호주 시드니 여행,1,0,0.0,0,0.0
20250901_LSR_BORAC_MKLKLO_0025,보라카이 날씨 보트 에메랄드바다 추천 패키지 스쿠버다이빙 여행 일정 해외,1,0,0.0,0,0.0
20250829_KTM_HIN_DML_0043,12월 5성급호텔 패키지 항공권 커플 하이난 중국 관광 힐링 여행 호캉스,1,0,0.0,0,0.0
20250902_LSR_KOBE_OMKRT_0005,10월 패키지 일본 유니버셜스튜디오 직항 오사카 리조트,1,0,0.0,0,0.0
20250829_CS_BF_ML_0003,캘거리 밴프 에메랄드호수 로키산맥 밴프곤돌라 트레킹 존스턴캐년 폭포전망스테이크 인솔자동행,1,0,0.0,0,0.0
20250829_LDW_SYDNEY_GBM_0016,부산출발 호주 여행 부산출발 가족 6박7일,1,0,0.0,0,0.0
20250901_LSR_BORAC_MKLKSH_0001,보라카이 에메랄드바다 해외 보트 가족 날씨 추천 필리핀,1,0,0.0,0,0.0
20250901_LSR_CLOC_MKLKLO_0023,클락 항공권 패키지 필리핀 마사지 동남아 샤브샤브 관광지 호핑 휴양 날씨,1,0,0.0,0,0.0
20250829_LDW_BRISBANE_DMK_0028,1월 브리즈번 호주 여행 단체관광 5박7일 패키지 가족여행,1,0,0.0,0,0.0
20250902_LSR_KOBE_DMKRT_0004,12월 오사카 우메다스카이빌딩 날씨 패키지 리조트,1,0,0.0,0,0.0
20250901_LSR_BORAC_MKLKSH_0022,보라카이 관광지 리조트 날씨 추천 패키지 에메랄드바다,1,0,0.0,0,0.0
20250829_KTM__GUILIN_DMK_0015,11월 중국 무비자 직항 여행 항공권 패키지 양삭,1,0,0.0,0,0.0
20250829_CS_GC_MKL_0019,라스베가스 미국여행 금문교 그랜드캐년 대한항공 스타의거리 코카콜라스토어 프리몬트스트리트 인,1,0,0.0,0,0.0
20250829_KTM_GUILIN_DML_0050,12월 커플 양삭 관광 먹방 직항 무비자 가족 특식 패키지 발마사지,1,0,0.0,0,0.0
20250829_KTM_HIN_DML_0050,12월 항공권 5성급호텔 여행 패키지 야경 해변 호캉스 커플 중국 하이난,1,0,0.0,0,0.0
20250901_LSR_BORAC_MKR_0027,보라카이 패키지 날씨 마운트루호전망대 여행 항공권,1,0,0.0,0,0.0
20250829_CS_GC_GPT_0006,그랜드캐년 라스베이거스 미서부 앤텔로프캐년 요세미티 여행,1,0,0.0,0,0.0
20250829_KTM_GONM_DML_0024,11월 여강 가을 항공권 관광 곤명 산 4박6일 중국 5성급호텔 자연,1,0,0.0,0,0.0
20250829_CS_TR_DMK_0004,캐나다 2026년 하반기 토론토 7박10일 나이아가라 여행 패키지 국적기,1,0,0.0,0,0.0
20250902_LSR_HACO_MMK_0004,하코네 일정 직항 일본 해외 항공권 패키지 도쿄여행,1,0,0.0,0,0.0
20250829_KTM__NORTHEUROPE_DMK_0009,11월 여행 카이로 스톡홀름 패키지 관광 발틱 3개국,1,0,0.0,0,0.0
20250829_LDW_BRISBANE_DMK_0012,12월 패키지 브리즈번 여행 가족여행 단체관광 호주 5박7일,1,0,0.0,0,0.0
20250829_LSR_CHIAM_MMK_0018,치앙마이 항공권 패키지 일정 리조트 여행 직항 태국,1,0,0.0,0,0.0
20250829_KTM__NORTHEUROPE_DMK_0036,12월 패키지 북유럽 일주 카이로 여행 스톡홀름 헬싱키,1,0,0.0,0,0.0
